date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-08-28,skip,0.0,0.0,0.0,0.0,0.0,576.530029296875,572.4600219726562,no_entry,0.0,0.0,-45,,,False,0,0,-20,-20,5,0,0,10.0,10.0,0.0,5.0
2025-08-29,put,569.83,570.3099975585938,572.17,568.08,566.32,575.030029296875,569.25,time_stop,-0.48,-0.0842,-60,10:30,15:30,False,-5,0,-20,-20,5,-10,0,10.0,0.0,8.0,5.0
2025-09-02,skip,0.0,0.0,0.0,0.0,0.0,565.7000122070312,559.5549926757812,no_breakout,0.0,0.0,-10,,,False,5,-20,-20,20,5,10,0,,,,
2025-09-03,skip,0.0,0.0,0.0,0.0,0.0,570.4099731445312,567.97998046875,no_breakout,0.0,0.0,-5,,,False,0,0,-20,20,5,0,0,,,,
2025-09-04,skip,0.0,0.0,0.0,0.0,0.0,572.3400268554688,569.0250244140625,no_breakout,0.0,0.0,-5,,,False,0,0,-20,20,5,0,0,,,,
2025-09-05,put,575.0999755859375,576.030029296875,577.86,573.03,570.96,581.1199951171875,574.52001953125,time_stop,-0.9301,-0.1617,-60,10:30,15:30,False,-5,0,-20,-20,5,-10,0,10.0,10.0,0.0,5.0
2025-09-08,call,580.31,579.29,579.29,581.07,581.84,580.5599975585938,578.0700073242188,stop,-1.02,-0.1758,60,10:30,11:30,False,5,0,20,20,5,10,0,10.0,10.0,0.0,7.0
2025-09-09,call,580.02,580.6,579.25,580.6,581.17,580.2000122070312,578.3499755859375,target_1,0.58,0.1,25,12:30,15:30,True,0,20,20,-20,5,0,0,10.0,10.0,0.0,5.0
2025-09-10,skip,0.0,0.0,0.0,0.0,0.0,583.6900024414062,581.3300170898438,no_entry,0.0,0.0,55,,,False,0,20,20,20,5,-10,0,10.0,10.0,0.0,7.0
2025-09-11,call,583.63,584.32,582.71,584.32,585.01,583.8499755859375,581.6199951171875,target_1,0.69,0.1182,65,10:30,11:30,True,0,20,20,20,5,0,0,10.0,10.0,0.0,7.0
2025-09-12,call,585.760009765625,586.35,584.97,586.35,586.95,585.875,584.0999755859375,target_1,0.59,0.1007,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-09-15,call,590.33,591.02,589.41,591.02,591.71,590.5599975585938,588.2949829101562,target_1,0.69,0.1169,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-09-16,skip,0.0,0.0,0.0,0.0,0.0,592.8599853515625,590.989990234375,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-09-17,skip,0.0,0.0,0.0,0.0,0.0,591.5599975585938,589.0,no_breakout,0.0,0.0,5,,,False,-5,20,20,-20,0,-10,0,,,,
2025-09-18,call,597.4400024414062,595.3699951171875,595.25,599.08,600.73,597.4824829101562,593.0700073242188,time_stop,-2.07,-0.3465,80,10:30,15:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,9.0
2025-09-19,call,598.23,598.81,597.46,598.81,599.38,598.4199829101562,596.5549926757812,target_1,0.58,0.097,65,11:30,12:30,True,0,20,20,20,5,0,0,10.0,10.0,0.0,8.0
2025-09-22,call,599.9299926757812,601.56,598.84,600.75,601.56,599.9700927734375,597.739990234375,target_2,1.63,0.2717,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,0.0,0.0,8.0
2025-09-23,skip,0.0,0.0,0.0,0.0,0.0,602.5650024414062,600.6199951171875,no_breakout,0.0,0.0,5,,,False,-5,20,20,-20,0,-10,0,,,,
